,texto,polaridad
246,EL MUNDO ya supera los 60.000 suscriptores digitales nan #Editorial 📰,Neutral
247,Aquí no existe la voluntad política y el coraje por parte de quienes hoy nos gobiernan para afrontar esas reformas estructurales imprescindibles,Neutral
248,Urge un viraje de la política económica Así adaptó la Casa Real la agenda de trabajo de Felipe VI durante el confinamiento,Positivo
249,"Así se adaptó la Casa Real en el primer confinamiento: 70 días de trabajo y una crisis de Felipe VI ""Vengo pidiendo desde el inicio de esta crisis un gran acuerdo político y social, un consenso sobre las grandes líneas de política económica tanto a corto como a medio y largo plazo""",Positivo
250,"👥 Entrevista a Pablo Hernández de Cos, gobernador del Banco de España",Neutral
251,"Pablo Hernández de Cos: ""Me sorprende la falta de diálogo político en este contexto tan dramático"" Espectacular vídeo de un dron dentro de una bolera para fomentar los negocios locales de EEUU Los 300 días de Elsa en la UCI: ""Tuvo mucho que asumir, sólo podía mover los párpados y la boca""",Neutral
252,"""Cerré los ojos y cuando desperté pensé que sólo había pasado un día"" En este instituto de Lavapiés docentes y alumnos han conseguido sacarle todo el jugo a las clases online en tiempo real",Positivo
253,"El milagro 'online' del instituto de Lavapiés donde los alumnos aprenden en tiempo real desde su casa ""Si estás en una posición social en la que tienes un altavoz para poder ayudar creo que hay que hacerlo, lo contrario sería egoísta""",Positivo
254,"👥 Entrevista a Borja Iglesias, futbolista",Neutral
255,"Borja Iglesias: ""Con la pandemia me he dado cuenta de que no he disfrutado de mi familia lo que me gustaría"" ✍ Nuestra frase del día es del escritori italiano Massimo Bontempelli",Neutral
256,"#frasescélebres #quoteoftheday #citascélebres Por qué hay cada vez más gemelos en el mundo Los creadores de 'La casa de Papel', Álex Pina y Esther Martínez Lobato, regresan a la televisión con 'Sky Rojo', una serie sobre la trata de mujeres en los prostíbulos españoles",Neutral
257,"Álex Pina y Esther Martínez Lobato, la pareja 'pulp' tras el éxito de 'La casa de papel' se sumerge en la prostitución Dos años después de su tramitación, entra en vigor el acuerdo para evitar que personas y empresas evadan impuestos en el Peñón",Neutral
258,"Entra en vigor el acuerdo entre España y Reino Unido para contener el fraude fiscal en Gibraltar Albert Ortega, mejor esquiador español desde Paquito Fernández Ochoa, cuenta en su familia con otra deportista de élite, su abuela Elena Artamendi, olímpica en gimnasia en Roma 1960",Neutral
259,"Una abuela como ninguna otra: la historia del mejor esquiador español desde Paquito Fernández Ochoa Midi, chop, pixie.... Estos son los cortes de pelo que rejuvenecen, nos hacen sentir muchísimo más guapas y, sobre todo, bien peinadas",Neutral
260,"Si has cumplido los 50 y tienes la cara redonda, lo tuyo es un corte de pelo midi, chop, pixie o long bob La brutal lección de vida (y de muerte) de Pau Donés",Negativo
261,"Eso que tú me das | Pau Donés, lección de vida (y de muerte) Lou Ottens creó en 1963 un dispositivo que cambiaría la historia de la música: la cinta de casete",Neutral
262,"Muere Lou Ottens, el padre de las cintas de casete Agricultores y pescadores de Fukushima ven como sus productos no llegan a los mercados a pesar de pasar todos los controles sanitarios: ""No hay radiación en nuestros productos""",Neutral
263,"El drama de Fukushima 10 años después: nadie quiere su arroz ni su pescado Llegó a EEUU sin saber una palabra de inglés y con 300 dólares en el bolsillo, limpiaba casas para poder pagarse la universidad, 20 años después se ha convertido en una de las piezas claves de la misión a Marte",Neutral
264,"Diana Trujillo: de limpiar casas a pieza clave de la misión a Marte Mensaje desesperado de una madre al youtuber de moda: ""Os voy a contar lo que no le preguntaste, Jordi, y lo que no le contaste, Ibai""",Neutral
265,"El llamamiento de una madre a Ibai Llanos: ""A él Twitch le llevó a la gloria; a nosotros nos ha llevado a una pesadilla"" Consigue tu objetivo deseado en pocos minutos con esta rutina exprés",Neutral
266,Glúteos y piernas de acero en 15 minutos con este entrenamiento exprés Los suizos aprueban por referéndum la prohibición del uso del burka en lugares públicos,Neutral
267,"Los suizos aprueban por referéndum la prohibición del uso del burka en lugares públicos ""Están cambiando completamente la educación porque ya no se educa para la igualdad, sino para la diversidad. Se educa a los niños en un mensaje sexista que les dice: si eres una niña y te gusta el fútbol, a lo mejor es que no eres una niña, sino un niño"". La escritora Laura Freixas es una de las históricas feministas que ha escrito una carta a Pedro Sánchez, en la que critica la ley Trans de Irene Montero y exige una reflexión",Neutral
268,"Laura Freixas: ""Hay institutos que no dan charlas sobre la menstruación para no discriminar a las niñas trans"" ¿Un ejercicio fácil y rápido para mejorar tu aspecto físico? Solo necesitas una banda elástica y una colchoneta. No te pierdas este vídeo",Neutral
269,"Trabaja caderas, gluteos y abdominales con banda elástica Cerca de 40 pescadores localizan una ballena con 127 de lo que los expertos denominan el ámbar gris, el vómito de la ballena muy valorado en la industria del perfume y que custodian con rifles y guardaespaldas",Neutral
270,"Atrincherados tras el tesoro de la ballena muerta cuyo vómito les ha hecho millonarios El PSOE destaca el carácter ""moderado"" de Gabilondo como candidato ideal frente a la polarización que vive la política actual",Positivo
271,"Gabilondo, candidato del PSOE ante la ausencia de un 'Illa': ""Sería imprudente poner a otro"" Minneapolis pagará 27 millones de dólares a la familia de George Floyd para resolver la demanda por su muerte: ""Este es el mayor acuerdo extrajudicial por un caso de muerte injusta de un hombre negro""",Neutral
272,"Minneapolis pagará 27 millones de dólares a la familia de George Floyd para resolver la demanda por su muerte El relato, hace justo un año, de un infectado por coronavirus desde su aislamiento #Hemeroteca Fran Hervías, ex secretario de Organización de Ciudadanos y hombre fuerte de Albert Rivera, anuncia en EL MUNDO que se incorpora al equipo de Pablo Casado",Neutral
273,"Fran Hervías, ex secretario de Organización de Ciudadanos, abandona el partido y acusa a Inés Arrimadas de ser ""muleta del sanchismo"" El profesor Roberto Villa analiza en el ensayo '1917. El Estado catalán y el Soviet español' cómo republicanos, nacionalistas y revolucionarios quisieron acabar con el reinado de Alfonso XIII",Neutral
274,"1917: la revolución soviética que sacudió España Miles de semillas 'plantadas' desde drones para reforestar los bosques australianos de los koalas México, a un paso de legalizar la marihuana para ""fines lúdicos""",Neutral
275,"México, camino de ser el mayor mercado legal de marihuana Mientras la cúpula de Cs defiende su actuación en Murcia, varios barones y militantes del partido piden responsabilidades por el ""desconocimiento de la realidad del partido""",Positivo
276,"Clamor en Ciudadanos para que Arrimadas asuma su responsabilidad Antes de que saltara por los aires el Gobierno de la Comunidad de Madrid, la convivencia en el seno del Ejecutivo PP-Cs había sido pacífica entre una parte de sus miembros, aunque Ayuso tenía recelos con determinados consejeros",Neutral
277,"Ayuso, entre el amor y el odio con los consejeros de Cs La entrevista a Harry y Meghan ha sido largamente analizada, incluso por expertos en morfopsicología, que han determinado que Meghan mintió en varias ocasiones",Neutral
278,"Harry y Meghan durante 'La entrevista': lágrimas de cocodrilo, un príncipe calzonazos y una consorte dominante China asegura haber detectado, con datos de 2014, enorme ciclón de plasma en el polo norte que sería el primer huracán espacial observado en la Tierra",Neutral
279,"El primer huracán espacial observado en la Tierra Marion, 25 años, abraza a su hijo Ethan, de 7, en presencia de Peyo, un imponente caballo.",Neutral
280,"Ella padece cáncer con mestástasis, está hospitalizada y el animal es parte de la terapia asistida por animales en la Unidad de Cuidados Paliativos Séléne del Center Hospitalier de Calais, Francia .",Negativo
281,Esta conmovedora imagen tomada por @jeremylempin ha sido seleccionada entre las mejores del año por el World Press Photo.,Neutral
282,"#worldpressphoto #photography #fotografía ""Hoy, cuando muchos dudan en voz alta de tantas cosas que a otros nos parecen incuestionables, pocos se atreverán a discutir con argumentos sólidos esta incómoda verdad: somos vulnerables e imperfectos""",Neutral
283,"✍ Carlos López-Otín, catedrático en el área de bioquímica y biología molecular en el departamento de bioquímica de la Universidad de Oviedo",Neutral
284,La gran mentira Más de 50 detenidos en una operación contra una red de narcotráfico que operaba en el coto de Doñana y era capaz de botar embarcaciones de forma masiva para el transporte de droga,Neutral
285,"La caída de los narcos que reinaban en el coto de Doñana La hiperconexión de los menores se ha convertido en uno de los mayores problemas para padres y educadores, que ven cómo algunos caen en adicciones que requieren tratamiento: ""Sienten que no encajan y en las pantallas encuentran su refugio""",Neutral
286,"""Pierden horas de sueño, no salen de su habitación ni para comer"" El principal sospechoso del asesinato de una joven de 33 años es un policía que ha comparecido ante el tribunal bostezando",Neutral
287,"Comparece ante un tribunal el policía acusado de asesinar a Sarah Everard La Esfera de los Libros edita por primera vez en español 'Overlord', la obra de Max Hastings que cuenta los errores de Hitler y los golpes de suerte de los aliados en la batalla de Normandía y que llevaron a la derrota del Tercer Reich en un episodios clave de la Segunda Guerra Mundial",Neutral
288,"Todos los errores de Normandía que pudieron provocar la derrota frente a los nazis ""Aquí, los tránsfugas son la cúpula de Cs, que quiere agarrarse a la tabla de salvación del sanchismo""",Neutral
289,"✍ Marcos de Quinto, diputado en la XIII y XIV legislatura, portavoz de Economía y responsable de Talento y Capital Humano en Ciudadanos",Neutral
290,"Hasta aquí el silencio Pedro María Leguina Aurre, alias 'Txiki', recibido fuera de prisión por otro ex preso, Kepa Echevarría Sagarzazu, tras cumplir 21 de los 90 años a los que estaba condenado por asesinar a tres miembros de la benemérita",Neutral
291,"Sale de prisión el etarra 'Txiki' tras cumplir 21 de sus 90 años de condena por asesinar a tres guardias civiles El secretario General del PP consiguió desactivar la moción de censura en Murcia tras intensas negociaciones y aprovechando el punto débil de Cs, su ""división interna""",Positivo
292,"Teodoro García Egea, a las cuatro de la madrugada del miércoles: ""Tenemos una oportunidad en Murcia"" La historia de amor de Iker Casillas y Sara Carbonero pone punto y final: ""Nuestro amor toma caminos distintos. Es una decisión de mutuo acuerdo"" El criterio elegido por el Gobierno para el reparto de ayudas es el mismo que el que se utilizó para distribuir las de 2020, es decir, en función del golpe que ha supuesto la pandemia sobre la riqueza y el empleo de cada región",Neutral
293,"Andalucía, Cataluña y las Islas coparán más de la mitad de las ayudas directas La deuda avalada por el ICO tendrá prioridad frente a otros créditos en las ayudas directa. Así es la letra pequeña de los millones ofrecidos por el Gobierno a empresas y autónomos",Neutral
294,"La letra pequeña de las ayudas directas El Delegado del Gobierno en Madrid acusa a Ayuso de tener pensada la convocatoria de elecciones ""desde diciembre""",Neutral
295,"Franco: ""La convocatoria de elecciones la tenía pensada Ayuso desde diciembre"" V, la mítica serie de la malvada Diana y los lagartos, regresa a la televisión a través de una plataforma de streaming",Neutral
296,"V, la serie de la malvada Diana y los lagartos que arrasó en los años 80 Pfizer eligió Israel como banco mundial de pruebas de sus vacunas por su población, su sistema su salud y su alta digitalización. Las últimas pruebas son en 600 niños menores de 16 años con enfermedades vulnerables al virus",Neutral
297,"Israel vacuna a 600 menores con enfermedades de riesgo: ""Los resultados son alentadores"" Se cumple un año del comunicado en el que Felipe VI se desmarcaba de la herencia de su padre y ponía el punto de partida al 'annus horribilis' del rey",Neutral
298,El 'annus horribilis' de Felipe VI en el que ha apuntalado la Corona Los tres consejeros de Ciudadanos ya forman parte del gobierno de Murcia tras su toma de posesión como Consejeros,Neutral
299,"Ábalos habla de ""venta de esclavos"" por el fracaso de la moción de censura Matt Haig se acerca de nuevo a la depresión en su segunda novela 'La biblioteca de la media noche': ""El temor es lo que nos impide vivir el presente""",Neutral
300,"Matt Haig: ""Usé el trabajo para escapar de la depresión, si paro caeré otra vez"" nan La peluquera de Vietnam que corta el pelo a una mano ""La endogamia en las familias reales era tan repugnante que, cuando el príncipe Rainiero se casa con la actriz Grace Kelly, todas las monarquías europeas boicotean la boda""",Neutral
301,✍ Jaime Peñafiel,Neutral
302,"La semana de Jaime Peñafiel: ""La resurrección de Diana"" #ÚltimaHora 🔴 Investigan en Murcia si un bebé de 4 meses murió al acostarse sus padres ebrios encima de él",Neutral
303,"Investigan si un bebé de 4 meses murió en Alhama al acostarse sus padres ebrios encima de él La pandemia desde el portal número 3: ""La pequeña de cinco años nos empezó a decir que no quería morirse""",Neutral
304,"Historia de una escalera Ni José Andrés, ni Antonio Banderas. La mayor estrella española en EEUU es Charo Baeza, una murciana que guarda celosamente la fecha exacta de su nacimiento",Neutral
305,La mayor estrella española en EEUU es de Murcia: Charo Baeza La roca que originó este fenómeno entró en la atmósfera terrestre a una velocidad de unos 72.000 kilómetros por hora y procedía de un cometa,Neutral
306,"Una bola de fuego cruza el sur peninsular tras entrar en la atmósfera a 72.000 km/hora Después de años de perfil bajo, Alberto San Juan volvió a ocupar espacio en los medios de comunicación después del dardo que le lanzó al PSOE en la Gala de los Goya: ""Tener un hogar es un derecho humano muy básico""",Neutral
307,"Alberto San Juan: su conciencia revolucionaria nació en El Viso #EnDirecto ▶ Paseo espacial desde la Estación Espacial Internacional Maribel Verdú será Nora Allen, la madre de The Flash, en la nueva película de DC Comics. La actriz española trabajará con Ben Affleck, Michael Keaton y Ezra Miller",Neutral
308,"Maribel Verdú ficha por la franquicia DC Comics en The Flash ""Como fundador del partido no tuve ni quise ningún privilegio en vida, pero ya en la muerte -ya ves, Epicuro, aquí estamos la muerte y yo- tengo un inalienable derecho a organizar con cierta belleza y rigor formales el duelo""",Neutral
309,✍ Arcadi Espada,Neutral
310,Manifiesto por la Extinción La Agencia Tributaria utiliza el Big Data para localizar fortunas que simulan tener la residencia fuera de España,Neutral
311,Así pilla Hacienda a las fortunas que huyen de España Últimos días para disfrutar de la nieve. El Mundo Viajes te cuenta varios planes para cerrar la temporada,Neutral
312,Planes divertidos para disfrutar de la última nieve de esta temporada #ÚltimaHora 🔴 AstraZeneca anuncia nuevos retrasos en las entregas de vacunas contra el Covid-19 a la UE,Neutral
313,"AstraZeneca anuncia nuevos retrasos en las entregas de vacunas contra el Covid-19 a la UE El buen hacer de Yolanda Díaz y su buena sintonía con Pablo Iglesias causa recelos en Podemos: ""Sus éxitos en las negociaciones han provocado la envidia de otros ministerios y otras ministras, también socialistas""",Neutral
314,"La proyección de Yolanda Díaz escuece a Irene Montero ""Lo más insidioso de la censura es la autocensura. Estamos ante un neomacartismo de izquierdas, se tacha a cualquiera de fascista.""",Neutral
315,👥 Entrevista a Alejo Schapire,Neutral
316,"Alejo Schapire: ""La nueva izquierda se ha enamorado de la censura y el castigo"" Madrid prorroga hasta mayo la posibilidad de que los bares soliciten una ampliación. ""No ganamos dinero. Pagamos impuestos. Sólo sobrevivimos""",Neutral
317,"Madrid, el oasis de las terrazas: ""Tenemos lista de espera de 40 clientes"" Paca la Piraña se 'presenta' ante la ministra Calviño con un original vídeo",Positivo
318,"Paca la Piraña responde al desconocimiento de la ministra Calviño como solo ella sabe El rey Emérito, impaciente por regresar a España, ha decidido retrasar de nuevo su vuelta a petición de la Casa Real: ""Me dicen que no es el momento oportuno""",Positivo
319,"Juan Carlos I retrasa su regreso a España: ""Una vez más me dicen que no es el momento oportuno"" La sintonía del matrimonio político Ayuso-Aguado ha sido casi inexistente desde el principio y, sobre todo, en las últimas semanas, en las que apenas hablaban",Neutral
320,"Ignacio Aguado, el 'vice' desleal que quería ser presidente desde niño #Editorial 📰",Neutral
321,"""Es triste asistir a la implosión de un partido que defendió con coraje la España constitucional de ciudadanos libres y iguales donde más falta hacía: en la Cataluña sometida al rodillo nacionalista""",Neutral
322,"Ciudadanos no merece un final como este Reginaldo, el albino negro al que el doctor Cavadas dio una nueva vida Brasil, de nuevo al borde del colapso con más muertes que en la primera ola de la pandemia",Neutral
323,Nuevo récord de muertes por Covid e inminente colapso sanitario en Brasil ✍ Nuestra frase del día es del poeta y escritor mexicano Amando Nervo,Neutral
324,"#frasescélebres #quoteoftheday #citascélebres El triste cierre de la escuela rural. El último día de Ángela en el colegio con una sola alumna: ""Esto es el principio del fin""",Neutral
325,"El último día de una escuela rural: ""Los padres lloran como si despidieran a alguien para siempre"" El año de pandemia, el año que la televisión volvió a conquistar nuestros salones",Neutral
326,El Covid dispara el consumo de televisión en España: cuatro horas al día y recórd en marzo y abril Importante operación contra una de las mayores redes de narcotráfico del Campo de Gibraltar,Neutral
327,"Nuevo golpe al 'narco': 45 detenidos y 450 agentes de la Guardia Civil desplegados en una importante operación contra el tráfico de hachís Cudillero, el pueblo asturiano hay que visitar al menos una vez en la vida.",Neutral
328,"Así es Cudillero, el pueblo más bonito de Asturias Así han controlado el coronavirus los países ejemplo de la pandemia",Neutral
329,La estrategia de los 'países milagro' del primer año de pandemia La ruta con los pinchos de tortilla más ricos de Madrid,Neutral
330,"Oda a la tortilla: 11 pinchos que están de locura Joe Biden apunta a un 4 de julio normal si consigue, como se ha comprometido, llevar la vacuna a todos los norteamericanos el 1 de mayo",Positivo
331,Biden se compromete a que todos los estadounidenses tengan acceso a la vacuna del Covid-19 el 1 de mayo La curiosa forma de protestar de un americano por el cierre de su restaurante favorito El hojaldre cántabro más reclamado por los famosos ya tiene venta online,Neutral
332,"El hojaldre cántabro que vuelve locos a los Botín y a Iker Jiménez ya lo puedes pedir a domicilio El lado más personal de Lorenzo Caprile, el maestro de la costura viste con ropa de segunda mano",Neutral
333,"Lorenzo Caprile, el maestro de la costura que sólo se viste con ropa de segunda mano de Humana Los expertos en demoscopia sitúan a Ciudadanos como la principal incógnita de los posibles comicios del 4-M",Neutral
334,Los expertos creen que Ciudadanos puede quedarse fuera de la Asamblea de Madrid La inicial de tu nombre dice mucho de ti,Neutral
335,"Tu personalidad, según la inicial de tu nombre Toni Cantó, muy crítico con la decisión tomada en Murcia, ve arruinada su estrategia de acercamiento al PP y le deja en una situación muy comprometida dentro del partido naranja",Neutral
336,"Toni Cantó se queda en el alambre en Ciudadanos tras ver arruinada su estrategia de acercamiento al PP Una jirafa hembra blanca, que se cree que es la última de su tipo en el mundo, ha sido asesinada por cazadores furtivos, según han anunciado conservacionistas de Kenia #Hemeroteca",Neutral
337,"Matan a la última jirafa blanca hembra del mundo y a su cría en una reserva de Kenia ""No tenía miedo. Les supliqué que no dispararan, que en lugar de ello me mataran a mí. Levanté las manos en señal de perdón"", cuenta la monja Ann Rose Nu Twang",Positivo
338,"""¡Matadme a mí y no a los niños!"": la monja que planta cara a los militares en Birmania La actriz Carolina Yuste desvela en El Hormiguero que le hizo una falsa felación a un político durante la representación de una obra teatral",Neutral
339,Carolina Yuste desvela que le hizo una falsa felación a un político en la representación de Prostitución 9 propuestas turísticas sin salir de Madrid,Neutral
340,9 pueblos madrileños para descubrir en el Puente y Semana Santa Hace tiempo que dejó de ser la 'Jesulina' para llevar una discreta vida en Marbella dedicada al yoga y a su novio. Carmen Janeiro cumple 45 años en un momento dorado,Neutral
341,"Carmen Janeiro cumple 45 años: su nueva vida de multimillonaria y profesora de yoga ¿Cuándo lograremos vacunar al 70% de los españoles? Analizamos el escenario ideal, el de Sanidad... y el realista",Positivo
342,"Los tres escenarios de la vacunación: ¿salvaremos el verano, el otoño... o 2022? Un hotel de lujo de Brasil transforma sus sábanas de algodón egipcio en pijamas cuya venta financiará los proyectos en favelas de dos ONG",Neutral
343,"Las sábanas reconvertidas en los pijamas más deseados por los famosos por una buena causa Plus Ultra, la aerolínea rescatada con 53 millones de euros públicos, cuenta entre su accionariado con Camilo Ibrahim Issa y Rodolfo Reyes, figuras muy cercanas al chavismo",Neutral
344,"Así son los 'boliburgueses' cercanos al chavismo del accionariado de la aerolínea rescatada por Sánchez Ocurrió hace justo un año en uno de los momentos más duros de la pandemia. La historia de José Torres, de 83 años, era la crónica de una muerte anunciada. Su hijo asistió impotente a la estampa de su padre abandonado en la habitación de un hospital madrileño #Hemeroteca",Neutral
345,"Las últimas horas de una víctima del coronavirus: ""Las enfermeras no le cuidaban porque no tenían protección"" Esta es la nueva función de Google Chrome que te permitirá ver cómo es una página web antes de hacer clic en el enlace",Neutral
346,"El truco de Google Chrome que te ahorrará cientos de horas navegando por Internet El lote de vacunas de AstraZeneca retirado en varios países por provocar, supuestamente, trombos ya fue administrado en España",Neutral
347,"El lote de AstraZeneca investigado ya ha sido administrado en España Muere Alfredo Fraile, ex manager de Julio Iglesias, a causa del covid",Neutral
348,"Muere Alfredo Fraile, ex manager de Julio Iglesias, a causa del covid El Ministerio del Interior compra una cinta de correr a Marlaska por 2.800 euros Google Chrome ha creado una nueva función para visualizar páginas web después de hacer una búsqueda para que podamos saber rápidamente si la página que vamos a consultar nos servirá de algo",Neutral
349,"El truco de Google Chrome que te ahorrará cientos de horas navegando por Internet Sara Carbonero confirma su separación de Iker Casillas: ""Nuestro amor toma caminos distintos""",Neutral
350,"Sara Carbonero confirma su separación de Iker Casillas: ""Nuestro amor toma caminos distintos. Es una decisión de mutuo acuerdo"" #Editorial 📰 ""La reagrupación del voto que Ayuso necesita para ganar y gobernar marcará la posibilidad de una alternativa a Sánchez""",Neutral
351,De la implosión a la refundación El Gobierno ya tiene claro cómo repartirá el fondo de hasta 11.000 millones de euros,Neutral
352,Fumata blanca en el Gobierno con el plan de ayudas: las CCAA distribuirán hasta 7.000 millones en ayudas directas #Editorial 📰,Neutral
353,"""Es triste asistir a la implosión de un partido que defendió con coraje la España constitucional de ciudadanos libres y iguales donde más falta hacía: en la Cataluña sometida al rodillo nacionalista""",Neutral
354,Ciudadanos no merece un final como este Algunos han tenido sólo una decena o una veintena de muertos en toda la pandemia. O no han tenido que confinar. Estas son las claves de los países con más éxito frente al Covid 👇,Neutral
355,La estrategia de los 'países milagro' del primer año de pandemia Así se gestó el retorno de '¿Quién quiere ser millonario?' en plena primera ola de la pandemia,Neutral
356,El retorno de '¿Quién quiere ser millonario?' en pleno Covid: montar un plató en dos semanas y test a todo el público Fernando Grande-Marlaska veta el ascenso de Diego Pérez de los Cobos a general. Obvia SUS méritos y asciende a los cargos que iban detrás en el listado,Positivo
357,Fernando Grande-Marlaska veta el ascenso de Diego Pérez de los Cobos a general tras haberle purgado por la investigación del 8-M ELMUNDO.ES,Positivo
358,March 12 at 1:00 PM ·,Neutral
359,March 12 at 1:00 PM ·,Neutral
360,"Desde pequeñita siempre quiso ser guardia civil y su madre confiaba en que se la pasaría. Ahora es la primera mujer en dirigir una comandancia. Hablamos con ella de todos sus logros. ""Arrimadas, como Sánchez e Iglesias, quiere impedir como sea, incluso con una burda prevaricación, que los madrileños voten""",Neutral
361,✍ Federico Jiménez Losantos,Neutral
362,"Sánchez & Arrimados Vidal (Cs): ""Para algunos diputados la dignidad sí tiene un precio: 76.000 euros y un chófer"" Así celebraron, hace justo un año, el fin del pico de la pandemia de coronavirus en China #Hemeroteca ""Díaz Ayuso tiene como mínimo las mismas pelotas que Pedro Sánchez, solo que las tiene rellenas de convicciones""",Neutral
363,✍ Jorge Bustos,Neutral
364,"Ayuso #ÚltimaHora🔴 La incidencia del coronavirus, en 130 este viernes, confirma el frenazo en el descenso de la pandemia",Neutral
365,"La incidencia del coronavirus, en 130 este viernes, confirma el frenazo en el descenso de la pandemia ""El poder autonómico de Cs es el producto encapsulado de una época que no volverá: escaños que desaparecerán cuando se reabran las urnas""",Neutral
366,✍ Manuel Arias Maldonado,Neutral
367,El lado ganador nan El joven guineano se plantó en la Fundación Cavadas sin cita previa para intentar que el cirujano le extirpara un cáncer de piel que le afectaba al nervio y al esqueleto facial. Lo logró,Neutral
368,"Reginaldo, el albino negro al que el doctor Cavadas dio una nueva vida 🧐 El testigo MIL se considera un defecto grave. Si está encendido y el vehículo es posterior a 2008, no pasará la inspección",Neutral
369,"Aviso de las ITV a los coches matriculados desde 2008: con este testigo encendido no pasarán la inspección El director del Instituto de Salud Global del Hospital Monte Sinaí de Nueva York vaticina que habrá una ""meseta con muchos casos que se irá reduciendo muy lentamente a medida que vacunemos""",Neutral
370,"""Creo que no tendremos una cuarta ola sino una larga meseta que bajará despacio a medida que vacunemos"" Giro en la investigación del caso de 'El Melillero': un joven ha reconocido ser el autor material del ataque con ácido que sufrió la ex pareja y una amiga del conocido delincuente detenido en Mijas",Neutral
371,Giro en el caso de 'El Melillero' #ÚltimaHora 🔴 Aznar y Rajoy declararán como testigos en el juicio de la 'caja b' el próximo 24 de marzo,Neutral
372,"Aznar y Rajoy declararán como testigos en el juicio de la 'caja b' el próximo 24 de marzo Esta babosa es capaz de separar la cabeza de su cuerpo y regenerarlo Las dificultades económicas de Melani Olivares y sus amigos actores que la han prestado dinero para ""poder tirar para adelante""",Neutral
373,"Las dificultades económicas de Melani Olivares: ""Yolanda Ramos, Carmen Machi, Willy Toledo, gracias..."" #ÚltimaHora 🔴 La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca",Neutral
374,La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca #ÚltimaHora 🔴 La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca,Neutral
375,La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca Netflix quiere evitar que una sola cuenta sea compartida por varias personas con una nueva función,Neutral
376,Netflix ya no dejará compartir tu cuenta entre amigos y familiares Los italianos pasarán la Semana Santa confinados por el aumento de los casos de coronavirus,Neutral
377,"Italia vuelve al confinamiento por Semana Santa Este barrendero de Torrevieja aprovechaba su empleo para enmascarar la venta de cocaína por las calles de la ciudad, lo que reportaba beneficios de hasta 600 euros diarios",Neutral
378,El barrendero que vendía cocaína en su jornada laboral sin levantar sospechas en Torrevieja La reconstrucción por parte de la Guardia Civil del crimen de El Molar desvela detalles de cómo murieron la mujer y la hija antes de que el presunto asesino se suicidara,Neutral
379,"El presunto asesino de El Molar mató de un disparo en la cara a su mujer y a su hija mientras dormían Las ayudas directas, que se limitarán a empresas y autónomos que hayan perdido un 30% de sus ingresos, irán complementadas con un plan de reestructuración financiera",Neutral
380,"Las ayudas directas se limitarán a empresas y autónomos que hayan perdido un 30% de sus ingresos nan El núcleo duro de Inés Arrimadas trata de contener el descontento en las filas de Ciudadanos y acusan al PP de querer que ""desaparezcan""",Neutral
381,"Ciudadanos se defiende: ""El PP lleva meses intentando acabar con nosotros. ¿Hasta dónde tenemos que aguantar?"" Dani Rovira y Sara Carbonero hablan sobre el cáncer y cómo afrontaron la enfermedad en los micrófonos de Radio Marca: ""La enfermedad incurable es la vida""",Negativo
382,"Así han hablado Sara Carbonero y Dani Rovira del cáncer Seis presos de ETA, entre ellos el que disparó al fiscal Portero, serán acercados a prisiones de Cantabria, La Rioja y el País Vasco",Neutral
383,"Marlaska acerca al etarra que disparó al fiscal Portero sin el apoyo de la Junta de Tratamiento de la cárcel Un centenar de venezolanos no ha recibido por parte del gobierno de Pedro Sánchez el estatuto de protección internacional: ""Hemos detectado ciertos patrones en todas las resoluciones, copia y pega con errores""",Neutral
384,"Venezolanos en España: ""Nos dijeron que teníamos 15 días para dejar el país"" Nadie en la dirección de Ciudadanos sabía de la traición de tres de sus diputados murcianos. Desde el partido de Arrimadas acusan al PP de ""intento de compra""",Neutral
385,"Ciudadanos acusa al PP de ""corrupción"" por un ""intento de compra"" de sus diputados en Murcia Todos los ex presidentes de EEUU, menos Trump, participan en un vídeo para animar a la vacunación a los ciudadanos norteamericanos ""Los hechos son suciamente elocuentes: Cs se ha arrimado al Gobierno social-comunista y forma parte del equipaje del Rey Sánchez, con el PNV, los de la ETA, Teruel Alpiste y el golpismo catalán""",Neutral
386,✍ Federico Jiménez Losantos,Neutral
387,"Sánchez & Arrimados Varios teatros de toda Francia son okupados por sus trabajadores, que piden soluciones al cierre de sus locales por culpa del coronavirus: ""Nos quedaremos el tiempo que haga falta""",Neutral
388,"Trabajadores okupan teatros por toda Francia: ""Estaremos hasta que haga falta"" #ÚltimaHora 🔴 Ángel Gabilondo será el candidato del PSOE-M en las elecciones del 4-M",Neutral
389,"Ángel Gabilondo será el candidato del PSOE-M en las elecciones del 4-M #ÚltimaHora 🔴 Madrid recurre el cierre perimetral en el puente de San José y en Semana Santa, aunque lo acatará",Neutral
390,"Madrid recurre el cierre perimetral en el puente de San José y en Semana Santa, aunque lo acatará El independentismo vuelve a aliarse y nombra a Laura Borràs como nueva presidenta del Parlament",Neutral
